0.062, 0.000, 0.000, 0.000
0.081, 0.000, 0.000, 0.000
0.101, 0.000, 0.000, 0.000
0.121, 0.000, 0.000, 0.000
0.142, 0.000, 0.000, 0.000
0.162, 0.000, 0.000, 0.000
0.181, 0.000, 0.000, 0.000
0.201, 0.000, 0.000, 0.000
0.221, 0.000, 0.000, 0.000
0.241, 0.000, 0.000, 0.000
0.261, 0.000, 0.000, 0.000
0.282, 0.000, 0.000, 0.000
0.302, 0.000, 0.000, 0.000
0.321, 0.000, 0.000, 0.000
0.341, 0.000, 0.000, 0.000
0.361, 0.000, 0.000, 0.000
0.382, 0.000, 0.000, 0.000
0.401, 0.000, 0.000, 0.000
0.421, 0.000, 0.000, 0.000
0.442, 0.000, 0.000, 0.000
0.462, 0.000, 0.000, 0.000
0.481, 0.000, 0.000, 0.000
0.501, 0.000, 0.000, 0.000
0.522, 0.000, 0.000, 0.000
0.542, 0.000, 0.000, 0.000
0.561, 0.000, 0.000, 0.000
0.581, 0.000, 0.000, 0.000
0.601, 0.000, 0.000, 0.000
0.622, 0.000, 0.000, 0.000
0.642, 0.000, 0.000, 0.000
0.662, 0.000, 0.000, 0.000
0.681, 0.000, 0.000, 0.000
0.701, 0.000, 0.000, 0.000
0.722, 0.000, 0.000, 0.000
0.742, 0.000, 0.000, 0.000
0.761, 0.000, 0.000, 0.000
0.781, 0.000, 0.000, 0.000
0.801, 0.000, 0.000, 0.000
0.822, 0.000, 0.000, 0.000
0.842, 0.000, 0.000, 0.000
0.861, 0.000, 0.000, 0.000
0.881, 0.000, 0.000, 0.000
0.901, 0.000, 0.000, 0.000
0.921, 0.000, 0.000, 0.000
0.942, 0.000, 0.000, 0.000
0.962, 0.000, 0.000, 0.000
0.981, 0.000, 0.000, 0.000
1.001, 0.000, 0.000, 0.000
1.021, 0.000, 0.000, 0.000
1.041, 0.000, 0.000, 0.000
1.061, 0.000, 0.000, 0.000
1.082, 0.000, 0.000, 0.000
1.102, 0.000, 0.000, 0.000
1.121, 0.000, 0.000, 0.000
1.141, 0.000, 0.000, 0.000
1.161, 0.000, 0.000, 0.000
1.182, 0.000, 0.000, 0.000
1.202, 0.000, 0.000, 0.000
1.221, 0.000, 0.000, 0.000
1.241, 0.000, 0.000, 0.000
1.261, 0.000, 0.000, 0.000
1.281, 0.000, 0.000, 0.000
1.301, 0.000, 0.000, 0.000
1.322, 0.000, 0.000, 0.000
1.342, 0.000, 0.000, 0.000
1.361, 0.000, 0.000, 0.000
1.381, 0.000, 0.000, 0.000
1.401, 0.000, 0.000, 0.000
1.422, 0.000, 0.000, 0.000
1.442, 0.000, 0.000, 0.000
1.461, 0.000, 0.000, 0.000
1.481, 0.000, 0.000, 0.000
1.501, 0.000, 0.000, 0.000
1.521, 0.000, 0.000, 0.000
1.542, 0.000, 0.000, 0.000
1.561, 0.000, 0.000, 0.000
1.581, 0.000, 0.000, 0.000
1.601, 0.000, 0.000, 0.000
1.622, 0.000, 0.000, 0.000
1.642, 0.000, 0.000, 0.000
1.661, 0.000, 0.000, 0.000
1.681, 0.000, 0.000, 0.000
1.701, 0.000, 0.000, 0.000
1.721, 0.000, 0.000, 0.000
1.742, 0.000, 0.000, 0.000
1.762, 0.000, 0.000, 0.000
1.781, 0.000, 0.000, 0.000
1.801, 0.000, 0.000, 0.000
1.821, 0.000, 0.000, 0.000
1.841, 0.000, 0.000, 0.000
1.861, 0.000, 0.000, 0.000
1.881, 0.000, 0.000, 0.000
1.901, 0.000, 0.000, 0.000
1.922, 0.000, 0.000, 0.000
1.942, 0.000, 0.000, 0.000
1.961, 0.000, 0.000, 0.000
1.981, 0.000, 0.000, 0.000
2.001, 0.000, 0.000, 0.000
2.021, 0.000, 0.000, 0.000
2.042, 0.000, 0.000, 0.000
2.062, 0.000, 0.000, 0.000
2.081, 0.000, 0.000, 0.000
2.101, 0.000, 0.000, 0.000
2.121, 0.000, 0.000, 0.000
2.141, 0.000, 0.000, 0.000
2.162, 0.000, 0.000, 0.000
2.182, 0.000, 0.000, 0.000
2.201, 0.000, 0.000, 0.000
2.221, 0.000, 0.000, 0.000
2.241, 0.000, 0.000, 0.000
